MiniaturePoodle01_27535	60	3	2	3	3.46	-2	0.0	5	D
NeapolitanMastiff02_23561	34	1	1	6	0	-1	0	5	D
NorwegianBuhund01_25380	32	3	2	2.33	1.53	-1	0.0	5	D
PeruvianVillageDog08	26	4	1	1.75	1.5	-2	0	5	D
PetitBassetGriffonVendeen03_9419	38	2	3	4	2.83	-1	0.0	5	D
Pumi02_29695	54	2	1	3	1.41	-1	0	5	D
ShetlandSheepdog09_20265	26	6	3	1.5	0.55	-1.33	0.58	5	D
TibetanMastiff03	76	1	0	5	0	0	0	5	D
TibetanMastiff08	30	2	1	3	1.41	-1	0	5	D
UnknownBreed04	38	4	2	1.75	0.5	-1	0.0	5	D
Wolf83	34	2	2	4	0.0	-1.5	0.71	5	W
WolfTibetan04	28	5	2	1.8	1.3	-2	0.0	5	W
YorkshireTerrier09	40	2	1	3	1.41	-1	0	5	D
YorkshireTerrier54	46	2	1	3	1.41	-1	0	5	D
Affenpinscher01_33500	10	7	3	1.43	0.53	-1.33	0.58	6	D
BelgianMalinois27	34	2	4	5	1.41	-1	0.0	6	D
BorderCollie01	66	2	2	4	0.0	-1	0.0	6	D
BorderCollie18_33928	30	5	2	1.6	0.55	-1	0.0	6	D
BouvierDesFlandres04_28721	46	4	2	4	2.31	-5	0.0	6	D
BrusselsGriffon02_6692	26	5	2	1.6	0.55	-1	0.0	6	D
BrusselsGriffon04_21511	26	6	3	1.67	0.52	-1.33	0.58	6	D
BrusselsGriffon05_31228	46	4	1	1.75	0.5	-1	0	6	D
ChineseIndigenousDog07	28	2	2	4	2.83	-1	0.0	6	D
CirnecodellEtna02_31283	46	4	1	2	1.41	-2	0	6	D
Dachshund14	56	2	2	4	2.83	-1	0.0	6	D
Dingo25	30	2	2	4	0.0	-1	0.0	6	D
Eurasier02	26	2	0	3	1.41	0	0	6	D
GermanShepherd25_35054	52	3	1	2.33	1.53	-1	0	6	D
GermanWirehairedPointer02_2484	46	3	3	4.67	2.31	-2.67	2.08	6	D
GL07.36	48	2	3	5.5	0.71	-1.67	0.58	6	D
Havanese05	46	4	0	1.5	0.58	0	0	6	D
IrishTerrier01	38	2	2	4	2.83	-1	0.0	6	D
Komondor01_29392	48	4	2	4	2.31	-5	0.0	6	D
KunmingDog08	34	2	4	5	1.41	-1	0.0	6	D
LabradorRetriever04	32	3	1	3.67	1.53	-5	0	6	D
LagottoRomagnolo01	64	1	0	6	0	0	0	6	D
NewGuineaSingingDog03	32	2	0	3	1.41	0	0	6	D
PhuquocRidgeback01_34142	28	6	4	2	0.0	-1.5	0.58	6	D
Pug06	26	5	2	1.6	0.55	-1	0.0	6	D
RedWolf04	92	4	0	1.5	0.58	0	0	6	W
Schipperke01_33120	26	2	3	5	0.0	-1.33	0.58	6	D
StandardPoodle08	26	5	2	1.6	0.55	-1	0.0	6	D
TibetanMastiff01	32	3	0	2	0.0	0	0	6	D
TibetanSpaniel01	50	2	0	3	1.41	0	0	6	D
VillDog_China29	50	2	2	4	0.0	-1	0.0	6	D
VillDog_China46	44	3	2	2.67	1.15	-1	0.0	6	D
Wolf47	42	4	1	2	1.41	-2	0	6	W
Wolf91	68	3	2	2.67	2.08	-1	0.0	6	W
WolfTibetan02	60	6	2	1.67	1.21	-2	0.0	6	W
WolfTibetan06	60	5	2	2	1.22	-2	0.0	6	W
YorkshireTerrier28	36	2	0	3	1.41	0	0	6	D
Affenpinscher02_34310	22	5	1	1.6	0.55	-1	0	7	D
BoykinSpaniel05_10012	6	3	4	4	1.73	-1.25	0.5	7	D
CeskyTerrier02_Reseq_33431	26	5	2	1.8	0.45	-1	0.0	7	D
ChesapeakeBayRetriever02_7292	46	3	2	4.67	2.31	-3.5	2.12	7	D
ChineseIndigenousDog13	46	2	2	4.5	0.71	-1	0.0	7	D
ChineseSharpei03_11443	46	3	1	2.67	1.15	-1	0	7	D
ChowChow05_29846	26	4	2	2.25	1.26	-1	0.0	7	D
GermanShorthairedPointer02_30645	6	4	4	3.5	1.0	-1.75	0.5	7	D
GL14.17	32	5	2	1.8	0.45	-1	0.0	7	D
Keeshond02_34863	26	4	1	2	1.41	-1	0	7	D
LagottoRomagnolo08_31603	48	2	1	4	2.83	-1	0	7	D
PetitBassetGriffonVendeen05_11478	42	2	1	4	2.83	-1	0	7	D
RedWolf05	90	4	1	2	1.41	-1	0	7	W
ScottishDeerhound01	26	3	2	3.33	1.15	-1.5	0.71	7	D
SpanishWaterDog01	34	3	0	2.33	1.53	0	0	7	D
SussexSpaniel05_5896	46	3	0	2.33	1.53	0	0	7	D
SussexSpaniel06_5905	44	3	0	2.33	1.53	0	0	7	D
VillDog_China44	44	4	2	2.25	1.26	-1	0.0	7	D
VillDog_China45	24	3	1	2.67	1.15	-1	0	7	D
Whippet01	56	5	1	1.6	0.55	-1	0	7	D
Wolf38	38	2	1	6	0.0	-5	0	7	W
Wolf_WO002_732	82	2	0	3.5	2.12	0	0	7	W
Affenpinscher03_34314	26	6	2	1.67	0.52	-1	0.0	8	D
BelgianMalinois15	34	2	4	6	0.0	-1	0.0	8	D
BullTerrier02	4	3	2	4	1.73	-2	0.0	8	D
Chihuahua01_13131	46	4	0	2	1.41	0	0	8	D
Dingo04_35295	26	6	3	2	1.1	-1.33	0.58	8	D
Doberman06	24	6	2	1.67	0.52	-1	0.0	8	D
Doberman08	26	6	2	1.67	0.52	-1	0.0	8	D
GermanShepherd21_30925	26	4	2	2.5	1.73	-1	0.0	8	D
GL01.03	112	2	0	4	0.0	0	0	8	D
GoldenRetriever18	40	4	2	3.75	2.63	-3.5	2.12	8	D
KunmingDog06	56	2	2	5	1.41	-1	0.0	8	D
LabradorRetriever02	26	4	4	4	1.41	-2	2.0	8	D
LagottoRomagnolo04	6	3	2	4	1.73	-2	0.0	8	D
Leonberger06	52	2	0	4	0.0	0	0	8	D
Leonberger23_20044	26	3	4	4.67	2.31	-1.5	0.58	8	D
Maltese01_27447	46	4	0	2	1.41	0	0	8	D
NewGuineaSingingDog11_35131	30	4	2	2.5	1.73	-1	0.0	8	D
NewGuineaSingingDog15_35133	26	4	2	3	1.15	-2	0.0	8	D
PhuquocRidgeback02_34878	20	4	2	2.5	1.0	-1	0.0	8	D
ScottishTerrier06_8403	46	8	2	1.25	0.46	-1	0.0	8	D
ShetlandSheepdog07_16128	26	6	2	1.67	0.52	-1	0.0	8	D
SilkyTerrier03_13190	20	3	4	4.67	2.31	-1.5	0.58	8	D
VillDog_Borneo02	44	2	0	4	0.0	0	0	8	D
VillDog_China10	38	2	4	6	0.0	-1	0.0	8	D
VillDog_China17	40	3	2	4	1.73	-2	0.0	8	D
VillDog_Vietnam01	74	2	0	4	0.0	0	0	8	D
VillDog_Vietnam03	26	3	2	3.33	1.15	-1	0.0	8	D
WestHighlandWhiteTerr01	10	3	4	4.67	2.31	-1.5	0.58	8	D
YorkshireTerrier66	28	3	2	3.33	1.15	-1	0.0	8	D
AustralianCattleDog07_9994	20	4	2	2.75	2.22	-1	0.0	9	D
ChineseIndigenousDog12	26	4	2	2.75	1.5	-1	0.0	9	D
ChineseIndigenousDog15	26	3	1	3.33	1.15	-1	0	9	D
ChineseSharpei04_11447	24	3	3	4	2.0	-1	0.0	9	D
ClumberSpaniel02_27422	28	4	2	2.75	2.22	-1	0.0	9	D
CotonDeTulear02	54	3	1	4.67	2.31	-5	0	9	D
Coyote04	80	4	1	2.5	2.38	-1	0	9	W
GermanShepherd02	46	2	1	5	0.0	-1	0	9	D
GermanShepherd10	48	3	0	3	1.73	0	0	9	D
GL05.05	72	5	1	2	0.0	-1	0	9	D
GoldenRetriever25	26	3	1	4.67	2.31	-5	0	9	D
IndigenousDogVietnam01	28	3	2	3.67	1.53	-1	0.0	9	D
JackRussellTerrier02	24	3	3	4	1.73	-1	0.0	9	D
PatagonianOvejeroDog04_34830	26	5	3	3.6	2.19	-3	1.73	9	D
StandardPoodle04	26	4	3	4	2.31	-2.33	2.31	9	D
VillDog_India03	46	2	0	4.5	0.71	0	0	9	D
WelshSpringerSpaniel02_30504	42	3	2	4	1.73	-1.5	0.71	9	D
Wolf55	46	4	1	2.5	1.73	-1	0	9	W
AfghanHound01	26	3	2	5.33	2.89	-3	2.83	10	D
AlpineDachsbrake02	46	4	2	3	1.15	-1	0.0	10	D
AustralianShepherd07_29479	52	4	1	2.75	1.5	-1	0	10	D
BorderCollie27_BC_31618	46	3	2	4.33	2.08	-1.5	0.71	10	D
Boxer02_21522	26	5	1	2.2	1.64	-1	0	10	D
Boxer03_27749	12	3	0	3.33	2.08	0	0	10	D
CavalierKingCharlesSpaniel02	46	6	0	1.67	0.52	0	0	10	D
Chinook06_33257	30	5	3	3	1.73	-1.67	0.58	10	D
Dachshund13	46	4	2	4	2.31	-3	2.83	10	D
EnglishSpringerSpaniel08	44	4	0	2.5	1.73	0	0	10	D
EntlebucherSennenhund11_12859	54	2	2	6	0.0	-1	0.0	10	D
GermanShepherd15	46	4	0	2.5	1.73	0	0	10	D
GL05.06	52	2	1	5.5	0.71	-1	0	10	D
GreaterSwissMountainDog03	36	6	4	2.67	2.58	-1.5	0.58	10	D
Hovawart03	44	6	0	1.67	0.52	0	0	10	D
IstrianShorthairedHound01	38	2	0	5	0.0	0	0	10	D
KunmingDog03	46	4	0	2.5	1.73	0	0	10	D
NorwegianElkhound03_1011	6	3	1	4	1.73	-2	0	10	D
PatagonianOvejeroDog01_33712	34	4	3	3.5	2.38	-1.33	0.58	10	D
PortugueseWaterDog15_34618	30	4	1	3.75	2.06	-5	0	10	D
ShetlandSheepdog05_16126	26	6	2	2.33	2.07	-2	0.0	10	D
TimberWolf01	102	4	0	2.5	1.73	0	0	10	W
ToyFoxTerrier02_8969	26	4	2	3	1.83	-1	0.0	10	D
UnknownBreed14	68	2	1	7.5	7.78	-5	0	10	D
VillDog_Borneo03	42	4	2	3	1.15	-1	0.0	10	D
VillDog_China39	62	3	1	3.67	1.53	-1	0	10	D
VillDog_China49	28	5	3	2.8	1.1	-1.33	0.58	10	D
Vizsla02_27015	26	5	4	3.2	2.59	-1.5	0.58	10	D
WestHighlandWhiteTerr06	48	3	3	4.67	2.31	-1.33	0.58	10	D
YorkshireTerrier59	56	3	2	4	1.73	-1	0.0	10	D
AmericanStaffordshireTerrier02_24262	50	3	0	3.67	1.53	0	0	11	D
Beagle03	8	3	2	4.33	2.52	-1	0.0	11	D
BiewerTerrier05_31253	28	3	1	4	1.73	-1	0	11	D
CairnTerrier07	18	5	2	3	1.87	-2	0.0	11	D
CairnTerrier15	52	3	1	4	1.73	-1	0	11	D
CarolinaDog01_Reseq_7771	26	4	2	3.25	2.22	-1	0.0	11	D
ChineseSharpei01	64	3	0	3.67	2.31	0	0	11	D
CretanTracer02	26	3	2	4.33	2.08	-1	0.0	11	D
Greyhound09	46	4	1	4	2.31	-5	0	11	D
IbizanHound02_1172	28	2	2	6.5	0.71	-1	0.0	11	D
JackRussellTerrier08	6	5	3	3.2	1.64	-1.67	0.58	11	D
Kuvasz03_7525	46	4	0	2.75	2.22	0	0	11	D
LagottoRomagnolo07_31299	28	4	3	4	2.94	-1.67	0.58	11	D
NorwegianElkhound04_1012	26	3	1	4	1.73	-1	0	11	D
NorwichTerrier06_25013	14	5	5	3.8	2.49	-1.6	0.55	11	D
Pointer07_24730	46	4	3	4	2.31	-1.67	0.58	11	D
Pug05	30	6	2	2.17	1.17	-1	0.0	11	D
Schipperke02_33150	6	5	4	3.6	2.19	-1.75	0.5	11	D
Sloughi04	56	1	1	13	0	-2	0	11	D
SmoothFoxTerrier01_7935	46	4	1	3	2.71	-1	0	11	D
SoftCoatedWheatenTerrier01	62	2	0	5.5	0.71	0	0	11	D
SussexSpaniel03_7643	46	4	0	2.75	1.5	0	0	11	D
VillDog_China19	38	3	2	4.67	5.51	-1.5	0.71	11	D
VillDog_China25	34	5	2	2.8	1.64	-1.5	0.71	11	D
VillDog_Portugal02	68	3	1	4.33	2.89	-2	0	11	D
YorkshireTerrier15	16	3	1	4	1.73	-1	0	11	D
YorkshireTerrier76_14941	30	3	1	4	1.73	-1	0	11	D
BassetHound03_13196	44	3	3	5.33	2.89	-1.33	0.58	12	D
Beauceron02_31956	46	3	1	4.33	2.08	-1	0	12	D
BelgianMalinois16	26	3	0	4	1.73	0	0	12	D
BelgianMalinois19	46	3	0	4	1.73	0	0	12	D
BelgianSheepdog04_24974	60	3	0	4	1.73	0	0	12	D
BelgianTervuren14_BT1246	30	5	2	3.2	2.59	-2	0.0	12	D
BorderCollie16	46	3	2	4.67	2.31	-1	0.0	12	D
BullMastiff02_1125	26	5	2	3.2	2.17	-2	0.0	12	D
BullTerrier05_23673	46	3	0	4	1.73	0	0	12	D
BullTerrier14_23602	44	3	0	4	1.73	0	0	12	D
BullTerrier22_23667	46	3	0	4	1.73	0	0	12	D
BullTerrier25_23678	50	3	0	4	1.73	0	0	12	D
CarolinaDog01_7771	24	4	1	3.25	2.22	-1	0	12	D
Chinook08_33360	26	3	4	5.33	2.89	-1	0.0	12	D
ChowChow03	38	3	2	4.67	0.58	-1	0.0	12	D
Dingo09_35300	28	3	2	4.67	4.62	-1	0.0	12	D
Dingo13_35304	26	6	2	2.33	1.37	-1	0.0	12	D
Dingo16_35307	24	6	2	2.33	1.37	-1	0.0	12	D
Dingo18_35309	22	6	2	2.33	1.37	-1	0.0	12	D
FlatCoatedRetriever05_23470	26	4	2	3.5	1.73	-1	0.0	12	D
Greyhound01	48	3	0	4	1.73	0	0	12	D
Kuvasz01_7774	46	4	0	3	1.83	0	0	12	D
LabradorRetriever20	24	5	2	3.2	1.64	-2	0.0	12	D
Leonberger11	42	3	0	4	1.73	0	0	12	D
MountainCur02_33066	14	3	0	4	1.73	0	0	12	D
OldEnglishSheepdog03_6014	42	3	2	4.67	2.31	-1	0.0	12	D
Pekingese01_23356	44	3	0	4	1.73	0	0	12	D
ToyFoxTerrier06_13289	42	3	0	4	1.73	0	0	12	D
Wolf108	26	6	2	2.67	1.63	-2	0.0	12	W
Wolf112	56	7	2	2	1.41	-1	0.0	12	W
Wolf71	60	4	0	3	0.82	0	0	12	W
WolfTibetan08	40	3	2	5.33	6.66	-2	0.0	12	W
Akita01_12758	32	5	2	3	2.0	-1	0.0	13	D
BichonFrise02_974	32	3	3	5.33	2.89	-1	0.0	13	D
BorderCollie28	26	4	3	4.25	2.36	-1.33	0.58	13	D
BoykinSpaniel02_9998	26	3	2	5	2.65	-1	0.0	13	D
CarolinaDog04_31707	6	7	2	2.14	1.77	-1	0.0	13	D
Dachshund16	48	4	1	3.5	1.73	-1	0	13	D
FinnishSpitz01_7309	38	5	4	3.4	2.3	-1	0.0	13	D
GermanShepherd20_30910	46	4	1	3.5	1.73	-1	0	13	D
GermanShepherd29	44	4	1	3.5	1.73	-1	0	13	D
GL08.11	46	3	1	4.67	2.31	-1	0	13	D
IndigenousDogNigeria03	50	1	0	13	0	0	0	13	D
KunmingDog07	46	3	0	4.33	2.08	0	0	13	D
LabradorRetriever26	50	5	2	3.8	2.95	-3	2.83	13	D
Maltese03	34	5	3	3.2	1.64	-1	0.0	13	D
MIX_AmericanCocker_Beagle01	52	4	1	3.75	2.63	-2	0	13	D
MIX_LabradorRetriever01	50	4	1	3.5	1.73	-1	0	13	D
NewGuineaSingingDog14_34699	26	5	2	3	1.87	-1	0.0	13	D
NorwegianElkhound05_31276	26	4	2	3.75	2.06	-1	0.0	13	D
ParsonsRussellTerrier02_12325	54	3	0	4.33	2.08	0	0	13	D
PhuquocRidgeback03_34880	44	3	0	4.33	2.08	0	0	13	D
PitBullTerrier02	26	5	2	3.4	1.95	-2	0.0	13	D
ScottishDeerhound06_34132	26	4	1	3.5	1.73	-1	0	13	D
ScottishDeerhound09_34151	26	4	1	3.5	1.73	-1	0	13	D
SmoothFoxTerrier04_30263	10	5	2	3	2.35	-1	0.0	13	D
TibetanSpaniel04	46	4	1	3.5	1.73	-1	0	13	D
UnknownBreed21	50	3	1	4.67	2.31	-1	0	13	D
UnknownBreed23	28	4	1	4.5	2.89	-5	0	13	D
VillDog_China28	38	3	0	4.33	0.58	0	0	13	D
VillDog_Portugal01	52	1	0	13	0	0	0	13	D
YorkshireTerrier65	32	3	1	4.67	5.51	-1	0	13	D
AustralianCattleDog02	50	3	0	4.67	2.31	0	0	14	D
AustralianTerrier03_8663	46	3	0	4.67	2.31	0	0	14	D
Basenji02	26	4	2	4.5	1.91	-2	0.0	14	D
Basenji03	26	5	2	3.6	2.19	-2	0.0	14	D
BerneseMountainDog07_2488	76	2	0	7	0.0	0	0	14	D
BorderTerrier02	46	3	2	5.33	2.89	-1	0.0	14	D
BullTerrier13_23592	6	5	2	3.6	2.3	-2	0.0	14	D
BullTerrier31_23719	46	4	0	3.5	1.73	0	0	14	D
BullTerrier37_24725	6	5	2	3.6	2.3	-2	0.0	14	D
BullTerrier39_23703	46	4	0	3.5	1.73	0	0	14	D
CatahoulaLeopardDog03_33139	44	4	1	3.75	2.36	-1	0	14	D
ChineseCrested06	46	4	0	3.5	1.73	0	0	14	D
Chinook04_33143	28	5	2	3.6	2.19	-2	0.0	14	D
CockerSpanielEnglish05	46	4	0	3.5	1.73	0	0	14	D
Dachshund03	50	4	2	5	2.0	-3	2.83	14	D
EnglishMastiff05	46	4	0	3.5	1.73	0	0	14	D
EntlebucherSennenhund08	46	3	2	5.33	2.89	-1	0.0	14	D
GermanShepherd19_30892	46	4	0	3.5	1.73	0	0	14	D
GermanShepherd22_30958	28	4	4	4.5	2.89	-1	0.0	14	D
GermanShepherd24_35053	26	4	4	4.5	2.89	-1	0.0	14	D
GL03.03	92	2	0	7	0.0	0	0	14	D
GoldenRetriever01	34	3	0	4.67	2.31	0	0	14	D
GoldenRetriever10	30	3	0	4.67	2.31	0	0	14	D
Hovawart02	26	4	4	4.5	2.89	-1	0.0	14	D
JackRussellTerrier06	46	4	0	3.5	1.73	0	0	14	D
KunmingDog19	34	4	3	4.25	1.71	-1	0.0	14	D
Leonberger01	58	3	0	4.67	5.51	0	0	14	D
Leonberger08	50	3	0	4.67	2.31	0	0	14	D
Leonberger10	26	4	2	4	2.31	-1	0.0	14	D
MiniatureBullTerrier01	48	4	0	3.5	1.73	0	0	14	D
MiniatureBullTerrier02_23778	6	5	2	3.6	2.3	-2	0.0	14	D
Mudi01_33142	26	3	2	5.33	2.89	-1	0.0	14	D
Newfoundland04	26	4	0	3.5	1.73	0	0	14	D
NorfolkTerrier01_4675	46	3	2	5.33	2.89	-1	0.0	14	D
PetitBassetGriffonVendeen02_9402	28	3	2	5.33	2.89	-1	0.0	14	D
RhodesianRidgeback05	24	4	0	3.5	1.73	0	0	14	D
Saluki02	26	3	0	4.67	2.31	0	0	14	D
WestHighlandWhiteTerr02	48	4	2	4	2.31	-1	0.0	14	D
WestHighlandWhiteTerr16_21971	6	5	4	4	2.74	-1.5	0.58	14	D
Whippet03_27897	30	3	2	5.33	2.89	-1	0.0	14	D
YorkshireTerrier24	26	3	2	5.33	2.89	-1	0.0	14	D
YorkshireTerrier32	44	4	1	3.75	1.5	-1	0	14	D
YorkshireTerrier40	34	4	4	4.5	0.58	-1	0.0	14	D
AfricanGoldenWolf06	80	4	2	4.75	2.06	-2	0.0	15	W
BelgianMalinois09	48	3	1	5.33	2.89	-1	0	15	D
Boerboel01_21873	46	4	0	3.75	2.06	0	0	15	D
CardiganWelshCorgi03_33212	26	5	4	4.4	2.51	-1.75	0.5	15	D
EnglishMastiff01_21270	26	3	1	5.33	2.89	-1	0	15	D
EnglishMastiff04_30097	10	4	1	4	2.94	-1	0	15	D
EnglishSpringerSpaniel10	46	4	1	4	2.31	-1	0	15	D
GiantSchnauzer01_20570	30	4	1	4	2.45	-1	0	15	D
IndigenousDogVietnam05	30	5	2	3.4	1.34	-1	0.0	15	D
IrishWaterSpaniel02_30479	26	5	0	3	2.0	0	0	15	D
Mudi01_Reseq_33142	32	3	1	5.33	2.89	-1	0	15	D
SilkyTerrier01_6209	48	3	1	5.33	2.89	-1	0	15	D
StandardPoodle05	26	4	2	4.25	2.63	-1	0.0	15	D
Wolf96	60	9	2	2.11	1.69	-2	0.0	15	W
AlaskanMalamute02	48	5	1	3.4	1.95	-1	0	16	D
Basenji05	46	4	0	4	2.31	0	0	16	D
BassetHound04	54	4	2	4.5	2.89	-1	0.0	16	D
BergerPicard02	46	4	2	4.5	2.89	-1	0.0	16	D
BergerPicard04	44	4	2	4.5	2.89	-1	0.0	16	D
BergerPicard05_33251	46	4	2	4.5	2.89	-1	0.0	16	D
BergerPicard06_33252	46	4	2	4.5	2.89	-1	0.0	16	D
BergerPicard07	46	4	2	4.5	2.89	-1	0.0	16	D
BullTerrier10_23587	6	6	2	3.33	2.16	-2	0.0	16	D
BullTerrier16_23634	6	6	2	3.33	2.16	-2	0.0	16	D
BullTerrier27_23702	12	6	2	3.33	2.16	-2	0.0	16	D
BullTerrier32_23720	6	6	2	3.33	2.16	-2	0.0	16	D
BullTerrier36_24718	8	6	2	3.33	2.16	-2	0.0	16	D
BullTerrier40_23675	6	6	2	3.33	2.16	-2	0.0	16	D
BullTerrier41_24720	12	6	2	3.33	2.16	-2	0.0	16	D
CatahoulaLeopardDog04_33152	46	4	0	4	1.41	0	0	16	D
CockerSpanielAmerican05	46	4	0	4	2.31	0	0	16	D
EnglishFoxhound02_947	48	4	2	4.5	2.89	-1	0.0	16	D
Papillon02_27882	26	4	0	4	2.31	0	0	16	D
Saluki01_1233	24	4	0	4	2.31	0	0	16	D
Saluki03	36	4	0	4	2.31	0	0	16	D
Sloughi02	44	4	2	4.5	2.89	-1	0.0	16	D
Sloughi03	46	4	2	4.5	2.89	-1	0.0	16	D
UnknownBreed13	52	3	1	5.67	6.35	-1	0	16	D
UnknownBreed17	10	3	0	5.33	2.89	0	0	16	D
WestHighlandWhiteTerr04	46	4	2	4.5	2.89	-1	0.0	16	D
WestHighlandWhiteTerr12	6	6	4	3.67	2.58	-1.5	0.58	16	D
WestHighlandWhiteTerr15_21964	6	6	4	3.67	2.58	-1.5	0.58	16	D
Whippet04	26	4	2	4.5	2.89	-1	0.0	16	D
YorkshireTerrier25	28	3	0	5.33	2.89	0	0	16	D
YorkshireTerrier39	14	3	1	5.67	6.35	-1	0	16	D
BrittanySpaniel03_12726	14	5	2	3.8	2.28	-1	0.0	17	D
Dingo14_35305	26	7	2	2.71	1.6	-1	0.0	17	D
Kuvasz02_6230	26	5	0	3.4	2.41	0	0	17	D
NeapolitanMastiff01_23560	12	7	4	3.29	2.21	-1.5	0.58	17	D
NorwegianLundehund06_31833	46	4	0	4.25	2.63	0	0	17	D
Sloughi01	46	4	1	4.5	1.73	-1	0	17	D
TibetanSpaniel12_30674	46	4	0	4.25	1.5	0	0	17	D
WelshTerrier04_22244	26	4	1	4.5	2.08	-1	0	17	D
WestHighlandWhiteTerr10	46	4	1	4.5	2.89	-1	0	17	D
Basenji04	24	6	2	3.67	1.97	-2	0.0	18	D
BullTerrier18_23653	6	6	2	3.67	2.58	-2	0.0	18	D
BullTerrier20_23658	6	6	2	3.67	2.58	-2	0.0	18	D
BullTerrier35_23727	6	6	2	3.67	2.58	-2	0.0	18	D
BullTerrier38_34137	6	6	2	3.67	2.58	-2	0.0	18	D
BullTerrier43_34623	6	6	2	3.67	2.58	-2	0.0	18	D
ChineseIndigenousDog01	42	1	4	24	0	-1.5	0.58	18	D
EnglishMastiff03_24151	44	5	0	3.6	2.7	0	0	18	D
GermanShorthairedPointer01_30644	34	3	0	6	1.73	0	0	18	D
GrandeBassetGriffonVendeen03_5373	40	4	2	5	2.45	-1	0.0	18	D
JapaneseChin04_24329	46	4	0	4.5	2.08	0	0	18	D
MiniatureBullTerrier04	12	6	2	3.67	2.58	-2	0.0	18	D
Otterhound04	46	4	2	5	2.45	-1	0.0	18	D
PembrokeWelshCorgi01	26	4	2	5	2.45	-1	0.0	18	D
PembrokeWelshCorgi02	48	4	0	4.5	1.91	0	0	18	D
Pumi01_Reseq_29689	26	4	4	5.5	2.38	-1	0.0	18	D
VillDog_China21	30	2	1	10	0.0	-2	0	18	D
VillDog_Vietnam06	44	4	1	4.75	1.89	-1	0	18	D
WestHighlandWhiteTerr17_23537	28	6	4	3.67	2.8	-1	0.0	18	D
Wolf42	34	7	4	3.71	2.43	-2	0.82	18	W
AmericanEskimoDog03_10810	46	4	0	4.75	1.89	0	0	19	D
CatahoulaLeopardDog08_31598	28	7	0	2.71	3.3	0	0	19	D
Dingo05_35296	26	8	3	2.88	3.04	-1.33	0.58	19	D
Dingo20_35311	26	5	1	4	2.0	-1	0	19	D
FieldSpaniel02_27364	42	4	0	4.75	2.22	0	0	19	D
BelgianMalinois23	46	5	1	4.2	2.49	-1	0	20	D
Dingo11_35302	68	6	0	3.33	1.86	0	0	20	D
IrishWaterSpaniel03_30480	48	4	0	5	1.15	0	0	20	D
SealyhamTerrier09_34460	52	4	1	5.25	0.5	-1	0	20	D
WirehairedPointingGriffon02_27155	46	4	2	5.5	5.45	-1	0.0	20	D
AustralianCattleDog03	26	8	2	2.88	2.95	-1	0.0	21	D
YorkshireTerrier50	44	2	1	11	12.73	-1	0	21	D
GermanShepherd11	34	2	4	13	15.56	-1	0.0	22	D
JackRussellTerrier04	34	5	4	5.6	4.04	-1.5	0.58	22	D
SiberianHusky05	54	4	0	5.5	0.58	0	0	22	D
BorderCollie11	66	2	1	12.5	16.26	-2	0	23	D
CretanTracer04	46	5	3	5.4	4.93	-1.33	0.58	23	D
Dingo28	42	5	1	4.8	3.83	-1	0	23	D
MiniaturePoodle02	22	2	2	12.5	9.19	-1	0.0	23	D
Dingo31	56	6	0	4	0.89	0	0	24	D
EnglishSpringerSpaniel09	36	6	2	4.67	4.76	-2	0.0	24	D
LabradorRetriever05	48	3	1	9.67	8.08	-5	0	24	D
Landseer01	30	3	0	8	12.12	0	0	24	D
MiniatureSchnauzer06	38	2	1	13	15.56	-2	0	24	D
MixedBreed06	50	3	2	9.33	12.7	-2	0.0	24	D
NewGuineaSingingDog17	34	7	3	4.14	4.26	-1.67	0.58	24	D
VillDog_China11	26	3	3	9	8.89	-1	0.0	24	D
Wolf02	34	6	2	4.67	3.61	-2	1.41	24	W
YorkshireTerrier63	64	4	0	6	5.77	0	0	24	D
TeddyRooseveltTerrier01_24735	46	5	3	5.8	4.76	-1.33	0.58	25	D
VillDog_China22	34	2	2	13.5	0.71	-1	0.0	25	D
Xoloitzcuintli03_34496	56	5	1	5.4	4.28	-2	0	25	D
ChineseIndigenousDog10	62	4	2	7	6.93	-1	0.0	26	D
CockerSpanielEnglish03	46	5	0	5.2	3.96	0	0	26	D
EntlebucherSennenhund04	44	4	2	7	5.77	-1	0.0	26	D
GermanShepherd04	56	3	2	9.33	6.35	-1	0.0	26	D
GoldenRetriever07	54	4	0	6.5	4.04	0	0	26	D
TibetanSpaniel10	76	2	0	13	0.0	0	0	26	D
WelshTerrier02_1024	58	4	2	7	6.93	-1	0.0	26	D
YorkshireTerrier55	36	4	3	7.25	11.18	-1	0.0	26	D
CairnTerrier01	40	3	1	9.33	12.7	-1	0	27	D
CatahoulaLeopardDog01_Reseq_33138	26	4	2	7.25	4.5	-1	0.0	27	D
GL11.18	54	5	3	6.2	7.43	-1.33	0.58	27	D
UnknownBreed18	56	4	1	7	6.93	-1	0	27	D
Wolf36	22	2	2	15.5	16.26	-2	0.0	27	W
MexicanHairless01	34	6	3	5.33	6.35	-1.33	0.58	28	D
MiniatureBullTerrier05_11474	12	5	2	6.4	7.27	-2	0.0	28	D
PeruvianVillageDog06	60	1	2	31	0	-1.5	0.71	28	D
Wolf27	28	5	2	6.2	9.96	-1.5	0.71	28	W
AmericanEskimoDog06_10809	44	3	3	11	14.8	-1.33	0.58	29	D
Dachshund01	20	4	2	7.75	7.63	-1	0.0	29	D
